node_names,edges,0,1,2,3,4,5,6,7
Acronicta_alni,0.008539,0.018095197,0.021174565,0.021006435,0.024677673,0.023073286,0.028784372,0.025144741,0.032971386
xx_344,0.007919316,0.016980346,0.026223676,0.019834917,0.029623443,0.021921473,0.03397967,0.024120947,0.038336884
Phragmatobia_fuliginosa,0.010354,0.018593626,0.028879981,0.021232566,0.032012302,0.023291755,0.0359723,0.025729798,0.03989375
Parasemia_plantaginis,0.006891,0.013691104,0.019240541,0.016095178,0.023746504,0.018015938,0.02900047,0.02012268,0.03416146
Arctia_caja,0.006104,0.016162047,0.028039314,0.019060168,0.031212471,0.021444898,0.035485826,0.023643859,0.039757363
Chloroclysta_siterata,0.007885,0.0092460625,0.01303931,0.014502356,0.016603466,0.016935263,0.022331111,0.020119794,0.028149385
Plemyria_rubiginata,0.010872,0.01245294,0.018519573,0.0154196005,0.022251043,0.017822541,0.027486077,0.020336995,0.032739602
Thera_obeliscata,0.006426,0.012224646,0.016157031,0.015796259,0.019260734,0.018834883,0.024491623,0.022260288,0.029314648
Thera_juniperata,0.007331,0.00861705,0.0181861,0.0129054105,0.020644125,0.016380351,0.025218396,0.019631255,0.030394128
xx_345,0.005692091,0.01823462,0.021064626,0.020875977,0.023837095,0.022574825,0.028409686,0.024508692,0.032479323
xx_346,0.007657453,0.019966843,0.02079668,0.022609966,0.023823086,0.02441105,0.027469942,0.026387626,0.031590376
Acronicta_leporina,0.008121,0.019315803,0.022680076,0.022185832,0.02506725,0.024330357,0.028655276,0.026488023,0.032269705
Acronicta_aceris,0.006931,0.01693328,0.020242872,0.020741588,0.022439392,0.022608638,0.026412833,0.02496924,0.030334722
xx_347,0.006037105,0.017545164,0.025955005,0.020460965,0.02922194,0.022638848,0.03338106,0.024874613,0.037687514
Spilarctia_lutea,0.007229,0.016316796,0.026493656,0.019018136,0.030124266,0.02111608,0.034664728,0.02319826,0.039178893
xx_348,0.0055443347,0.018712241,0.019957256,0.021294449,0.02269188,0.022931613,0.027197534,0.024890002,0.031223185
xx_349,0.009265113,0.017391628,0.022720553,0.020153172,0.025874816,0.022019455,0.030278316,0.02392004,0.034767944
xx_350,0.0061325887,0.019872794,0.02160693,0.022442767,0.024736378,0.024219131,0.028406862,0.026256558,0.03245361
Tholera_decimalis,0.014982,0.020179302,0.018831028,0.022895243,0.021318713,0.024980428,0.02542702,0.026742771,0.029523166
Diaphora_mendica,0.006334,0.018085517,0.027290456,0.021030162,0.030333646,0.022997363,0.034594376,0.025277872,0.038701527
Spilosoma_lubricipeda,0.003977,0.017176481,0.025143396,0.020143984,0.028480401,0.022408893,0.03273617,0.024659712,0.037057433
xx_351,0.006712366,0.019167341,0.021808047,0.021884024,0.02462206,0.023787303,0.02902149,0.025839567,0.032862652
xx_352,0.0072767697,0.018190557,0.017639752,0.020513142,0.020586235,0.022094268,0.02509326,0.02386396,0.029604955
xx_353,0.005328983,0.017113043,0.021382883,0.019869968,0.024753433,0.021730917,0.029211788,0.023632618,0.03351389
Charanyca_ferruginea,0.009294,0.017860241,0.025142789,0.020637577,0.027721327,0.022557346,0.032294586,0.024429828,0.036989603
xx_354,0.0056882985,0.019764952,0.020539613,0.022302648,0.023712961,0.02404121,0.027450899,0.026074847,0.031520456
xx_355,0.011342392,0.020071357,0.023714947,0.022628687,0.026697423,0.024702495,0.030483223,0.026631262,0.0343871
xx_356,0.0062418124,0.018697148,0.02030644,0.02145065,0.023017125,0.023419434,0.027262127,0.025491623,0.031063063
Euplexia_lucipara,0.008833,0.01975632,0.023625236,0.022427157,0.02706366,0.024391364,0.03129087,0.026377974,0.035679433
xx_357,0.005225936,0.018136496,0.017377323,0.020366287,0.02041698,0.021818634,0.02522388,0.023590535,0.029889176
xx_358,0.009352189,0.0182212,0.018018726,0.020946182,0.021014705,0.022504032,0.024799261,0.02444107,0.029073033
Caradrina_clavipalpis,0.007515,0.013935657,0.017343013,0.016919062,0.020884033,0.01895689,0.025723923,0.020498466,0.03068069
xx_359,0.0032718228,0.01838851,0.022914553,0.021130467,0.026398482,0.023053672,0.030811993,0.025069533,0.034967534
xx_360,0.0056914696,0.019665113,0.021040421,0.022162832,0.024298672,0.023869267,0.028148655,0.025915733,0.03225775
xx_361,0.0088992715,0.019946916,0.019737072,0.022441056,0.022729468,0.024388835,0.026392968,0.02631431,0.03039425
xx_362,0.006965033,0.019881574,0.02482549,0.022444762,0.027793234,0.024462573,0.03167693,0.026321216,0.03572739
Panolis_flammea,0.01135,0.020341756,0.0218458,0.02290967,0.024866248,0.025125565,0.028523043,0.02718515,0.03225768
xx_363,0.0037632203,0.019010168,0.020380467,0.021748032,0.023107,0.023644421,0.027365113,0.025663981,0.031156821
Hyppa_rectilinea,0.010902,0.017711297,0.020029636,0.020697884,0.022797812,0.022642097,0.02692053,0.025022652,0.030833831
xx_364,0.005069025,0.017926838,0.020489726,0.020117866,0.024404362,0.022185916,0.028494054,0.023883322,0.03323322
Ochropleura_plecta,0.003086,0.018227004,0.01523667,0.020409148,0.018174538,0.021724535,0.023268433,0.023457127,0.028190741
xx_365,0.004136007,0.018633122,0.020859512,0.021398017,0.023948632,0.023045566,0.027749257,0.025060203,0.031980284
Agrotis_puta,0.00551,0.017530337,0.013760071,0.020084659,0.01679043,0.022007285,0.02098556,0.023773737,0.025461989
Hoplodrina_octogenaria,0.002295,0.018251,0.022953575,0.021095816,0.026464514,0.022897739,0.031074034,0.025056798,0.03533248
Hoplodrina_blanda,0.002054,0.018470189,0.022926053,0.021226188,0.026302949,0.023129081,0.030560303,0.02511036,0.034688037
xx_366,0.010460338,0.017885018,0.020175666,0.020117912,0.023661781,0.021756597,0.027630923,0.023726782,0.031630337
xx_367,0.004618178,0.020421661,0.021374917,0.023003647,0.024551108,0.024795847,0.028377326,0.026859166,0.032568507
xx_368,0.007525383,0.019239161,0.0166424,0.021847025,0.019497907,0.023790453,0.023315161,0.025567962,0.027603004
xx_369,0.008822703,0.02056535,0.022968767,0.023008958,0.026370369,0.025246227,0.030059038,0.02736013,0.034054294
xx_370,0.0050966446,0.019586574,0.020561844,0.022133935,0.023705268,0.024168711,0.027868723,0.026039528,0.031983394
Orthosia_gracilis,0.006249,0.019757813,0.029801836,0.022919511,0.032538224,0.024827994,0.036821816,0.027056754,0.04097585
xx_371,0.0033314484,0.018718291,0.02049839,0.021522436,0.023209024,0.023420122,0.02753249,0.025364991,0.03139534
xx_372,0.00777133,0.019686976,0.020052584,0.022290144,0.02296027,0.024179097,0.026875775,0.02635633,0.030651746
xx_373,0.004600309,0.018238973,0.020357484,0.020467736,0.024246812,0.022508767,0.028336199,0.024133068,0.033110622
xx_374,0.0076368023,0.017249592,0.020820903,0.019754797,0.024450844,0.021471765,0.028953383,0.023491127,0.033384457
xx_375,0.004800705,0.018613316,0.020292418,0.021391544,0.023450715,0.022708038,0.027494246,0.024325753,0.031945277
xx_376,0.005296406,0.018647376,0.021618465,0.021421663,0.024277491,0.023441853,0.028285677,0.025857823,0.031898174
Polia_nebulosa,0.006083,0.017235281,0.017791465,0.019435113,0.021030288,0.020942878,0.02507421,0.022831444,0.029072309
Polia_bombycina,0.005916,0.018408306,0.022284161,0.02070946,0.025942523,0.022555571,0.03013476,0.024676507,0.034222007
xx_377,0.00489737,0.020295363,0.02145517,0.022882065,0.02463104,0.02474945,0.028447269,0.026892208,0.0326297
Leucania_comma,0.005622,0.020512098,0.021221202,0.023146413,0.024457231,0.024920937,0.028407747,0.026794191,0.032385673
xx_378,0.008098132,0.018224798,0.013845176,0.0207249,0.01707962,0.022404715,0.021424761,0.024017693,0.025796337
Hecatera_dysodea,0.009588,0.020339826,0.020044724,0.02332042,0.022237115,0.025480766,0.026004286,0.027636187,0.029947298
Lacanobia_oleracea,0.006894,0.019736223,0.019672967,0.022117062,0.023276575,0.024386715,0.027419865,0.026578302,0.031632654
Ceramica_pisi,0.007633,0.02123918,0.02654035,0.024104768,0.0296365,0.026219737,0.033498358,0.028511962,0.037041377
xx_379,0.005713493,0.019669214,0.019697493,0.022186702,0.022700274,0.02426853,0.026590984,0.026215525,0.030576533
xx_380,0.0062696775,0.019435871,0.02142409,0.02212548,0.024848957,0.024011392,0.02918698,0.025906216,0.033605084
xx_381,0.004900356,0.019364253,0.020631181,0.021984989,0.023072962,0.024215547,0.02712394,0.026160914,0.03080205
xx_382,0.004113824,0.018233165,0.020399578,0.021082914,0.023268761,0.02286217,0.027907884,0.024671474,0.03186565
Aporophyla_nigra,0.007885,0.018913513,0.018227546,0.020652326,0.021672329,0.022524975,0.025676988,0.024411427,0.029781617
Antitype_chi,0.005389,0.02028211,0.021160098,0.023195276,0.023877895,0.025431747,0.027576774,0.02763179,0.03135387
xx_383,0.008962741,0.019664891,0.02079927,0.021939553,0.024481528,0.023764644,0.028934365,0.025232889,0.033446692
xx_384,0.003958946,0.017606754,0.020182565,0.01984396,0.02406743,0.02198132,0.028161632,0.023675203,0.032953292
xx_385,0.005351576,0.017226445,0.020558925,0.019715877,0.024237068,0.021284517,0.028884515,0.023180867,0.03340198
xx_386,0.0056077437,0.01727497,0.02113298,0.019802779,0.024596222,0.02166354,0.029102024,0.02381115,0.03333308
Agrotis_ipsilon,0.004698,0.017772604,0.017047059,0.02019089,0.020837832,0.021204988,0.02612306,0.022930259,0.031061102
Agrotis_exclamationis,0.004908,0.019538816,0.02387942,0.022883551,0.025954943,0.024544174,0.029798089,0.026000863,0.03305957
Agrotis_segetum,0.00348,0.017409053,0.0186333,0.020271113,0.020938294,0.022640273,0.02469564,0.025299806,0.028423343
Agrotis_clavis,0.003845,0.01982014,0.024285227,0.022375738,0.027992785,0.024622036,0.032070976,0.0265957,0.036359962
xx_387,0.0047947974,0.019788295,0.01889204,0.022526285,0.022272618,0.024361696,0.026351493,0.026313365,0.030588428
Mythimna_ferrago,0.005375,0.020804549,0.024307596,0.023155607,0.027109032,0.025374362,0.031097755,0.02757433,0.035003733
Melanchra_persicariae,0.007662,0.01788763,0.014111714,0.020560239,0.017325293,0.021947257,0.021830717,0.023777405,0.026247034
Mamestra_brassicae,0.00721,0.018446332,0.013646495,0.021014242,0.016805435,0.022735834,0.021034189,0.024302652,0.025378466
Anorthoa_munda,0.00528,0.019581687,0.020467473,0.022047993,0.023477022,0.024069082,0.02738816,0.026007548,0.03140747
Orthosia_incerta,0.005384,0.019713,0.018896598,0.022386998,0.021851964,0.024424825,0.025790378,0.026467182,0.029729394
Orthosia_gothica,0.006271,0.01926814,0.022338644,0.021801291,0.025762055,0.0239401,0.029896766,0.025987335,0.034071296
Orthosia_cruda,0.005928,0.019605264,0.02056832,0.02238202,0.02400029,0.024131719,0.02857066,0.025806343,0.03319033
xx_388,0.004872267,0.019128988,0.019545939,0.021672737,0.021991424,0.023848424,0.026088536,0.0258224,0.029779097
xx_389,0.0088414345,0.019637154,0.0224038,0.022729324,0.025277894,0.024733273,0.0288555,0.026938565,0.032873932
xx_390,0.0044068294,0.018858442,0.020348711,0.021683192,0.023151921,0.023419708,0.027722472,0.025214555,0.031668186
xx_391,0.0059480434,0.017373541,0.020320931,0.020273373,0.023684269,0.022063052,0.027928,0.023969233,0.032259658
Cerastis_rubricosa,0.005841,0.019995391,0.020042587,0.02221359,0.023634914,0.024121676,0.027926574,0.025724683,0.032365676
Cerastis_leucographa,0.006073,0.019229652,0.02152711,0.02177834,0.025384976,0.02328366,0.029919254,0.0248253,0.03459437
xx_392,0.0038214193,0.017491572,0.020346345,0.01972983,0.024284594,0.021926012,0.028378325,0.023674803,0.033114288
xx_393,0.0054919356,0.017689703,0.019946842,0.020146174,0.023664085,0.021933058,0.028000869,0.023757271,0.032614715
Diarsia_dahlii,0.003511,0.017699571,0.020895995,0.019754874,0.024699831,0.021314252,0.029266704,0.023323797,0.033621863
Diarsia_mendica,0.003371,0.016820367,0.02024777,0.019619437,0.023821127,0.021328013,0.028520454,0.023005977,0.033202335
Diarsia_brunnea,0.004892,0.016502647,0.019922704,0.019140204,0.02322431,0.021053825,0.027637813,0.023116216,0.031940997
Diarsia_rubi,0.006228,0.018208276,0.022534011,0.020645363,0.026431398,0.02249019,0.03096061,0.024779389,0.035331935
xx_394,0.003590344,0.018635446,0.018903611,0.021289207,0.02239873,0.023076849,0.026644265,0.02508146,0.030920139
Mythimna_vitellina,0.003789,0.021076893,0.018814608,0.023736486,0.022109708,0.025916344,0.02604904,0.027616568,0.030284472
xx_395,0.005021119,0.018586623,0.016913459,0.021163851,0.020043189,0.02322967,0.023833219,0.025121616,0.027972046
xx_396,0.003070929,0.019419799,0.020959461,0.02196856,0.02331606,0.02422075,0.027283657,0.026271675,0.030983845
xx_397,0.008692995,0.020120054,0.02327361,0.023161601,0.02616269,0.025196755,0.029752832,0.027500797,0.033787433
Dasypolia_templi,0.013523,0.018823817,0.021103557,0.022077618,0.02367224,0.02398031,0.027629012,0.026105309,0.03143017
xx_398,0.0046561905,0.019246787,0.022866156,0.022256806,0.025326261,0.024253838,0.02951224,0.026072063,0.033490866
Tiliacea_citrago,0.005895,0.018414257,0.01686011,0.020841619,0.020785822,0.022484228,0.025235157,0.024131324,0.029720385
xx_399,0.008047294,0.018164217,0.019305443,0.020800149,0.022115823,0.02261558,0.026025739,0.024507398,0.029818937
Cosmia_trapezina,0.005104,0.01688403,0.020933947,0.019922636,0.024421537,0.021810174,0.029107638,0.023655204,0.03373882
Lycophotia_porphyrea,0.007214,0.018389396,0.022537068,0.021022834,0.026098078,0.023086073,0.03048437,0.025214989,0.034855314
xx_400,0.003686483,0.016977895,0.01925165,0.019170722,0.023264196,0.021290991,0.02748561,0.022985084,0.03226015
xx_401,0.006407338,0.017124962,0.01892649,0.019682616,0.022290364,0.021301137,0.026716428,0.023088649,0.031364292
xx_402,0.0055673085,0.018121002,0.020798802,0.020564722,0.024708183,0.02243492,0.029160706,0.024365565,0.03370152
Mythimna_impura,0.002683,0.019139,0.020378523,0.021824783,0.023922576,0.023643045,0.02825738,0.025654437,0.032601085
Mythimna_pallens,0.002957,0.018035335,0.017170828,0.0206174,0.020566424,0.022492193,0.02488182,0.024470443,0.02909919
xx_403,0.0036909864,0.018499255,0.0174134,0.021136753,0.020361979,0.023280624,0.023981232,0.025183555,0.028170122
xx_404,0.0047108606,0.01869095,0.016332755,0.021230666,0.01952429,0.023129854,0.023746386,0.025046786,0.027659629
xx_405,0.0025311504,0.019173726,0.020017136,0.021746805,0.022217834,0.024047816,0.0260405,0.026117954,0.029776618
xx_406,0.0047837496,0.019888904,0.022544153,0.02221706,0.025476955,0.02469498,0.029551972,0.026564414,0.03348072
xx_407,0.0077690156,0.021039855,0.022424549,0.024010269,0.025400685,0.02600453,0.028928762,0.02835354,0.032799516
Brachylomia_viminalis,0.009147,0.019030124,0.024341231,0.022051193,0.026908701,0.024325384,0.030888211,0.026455233,0.034942485
xx_408,0.0035979357,0.01923314,0.022286983,0.022374185,0.024230469,0.024360174,0.028365329,0.02631389,0.03222865
Eupsilia_transversa,0.00678,0.01942502,0.02410088,0.02191298,0.02752688,0.023811119,0.031623024,0.025487704,0.035826866
Parastichtis_suspecta,0.006933,0.018151904,0.0219857,0.020798407,0.02531973,0.022616316,0.029380217,0.024719624,0.03342882
Fissipunctia_ypsillon,0.006638,0.017983502,0.016445462,0.020767704,0.019034257,0.022664797,0.022838114,0.024470303,0.026775183
xx_409,0.0041066227,0.017568406,0.019769318,0.019734902,0.02382831,0.021798784,0.028028036,0.023462128,0.032768987
Anaplectoides_prasina,0.005696,0.016006155,0.018599011,0.018568017,0.022229828,0.020365154,0.026891697,0.022424245,0.031502474
Xestia_c-nigrum,0.00374,0.017492332,0.014161106,0.020071927,0.017627044,0.021781929,0.022402642,0.023620656,0.02716767
Xestia_ashworthii,0.003873,0.01641899,0.02331224,0.019134717,0.026710307,0.02106279,0.03148371,0.02272319,0.036303032
Xestia_xanthographa,0.004749,0.017748259,0.020924697,0.020193215,0.024936562,0.0219954,0.029673835,0.023861751,0.034344286
Xestia_sexstrigata,0.005139,0.018542582,0.020587824,0.020941235,0.02455293,0.022966113,0.028481383,0.02489189,0.03307241
Apamea_crenata,0.00407,0.018830458,0.01611017,0.021496749,0.018860148,0.023404164,0.022848798,0.02545514,0.026718058
xx_410,0.0036984724,0.01814713,0.018634714,0.02087598,0.021514425,0.023114255,0.025112817,0.024993444,0.029426748
Apamea_monoglypha,0.001342,0.018730614,0.016253835,0.02116426,0.019276222,0.022906408,0.023287391,0.024790317,0.02718537
Apamea_sublustris,0.001632,0.018581903,0.016442118,0.021378612,0.019855814,0.023362938,0.024137523,0.025369352,0.028375663
xx_411,0.0015928034,0.0190365,0.019545736,0.021385672,0.021785296,0.02335662,0.025867593,0.02540296,0.029809568
Luperina_testacea,0.002554,0.01936059,0.020925961,0.022485929,0.022765031,0.024997821,0.026231077,0.027431227,0.029854111
xx_412,0.004484901,0.02071068,0.022264067,0.023090418,0.025208231,0.025515066,0.029327065,0.027275233,0.033279996
Gortyna_flavago,0.006519,0.018485583,0.022950036,0.021150878,0.025769623,0.023245597,0.030005835,0.025662052,0.033778302
Dryobotodes_eremita,0.004506,0.022079393,0.02104739,0.025064398,0.02451773,0.027154,0.028413326,0.029594813,0.032183576
Griposia_aprilina,0.005469,0.019736117,0.024150936,0.022542277,0.026367715,0.024577033,0.02985738,0.026800985,0.033501163
xx_413,0.004379065,0.019344535,0.023069138,0.022226568,0.025812298,0.024309287,0.029404763,0.02614603,0.033395026
Lithophane_socia,0.003895,0.019190665,0.021394301,0.022384763,0.02308628,0.024478614,0.027205197,0.026468378,0.03140151
xx_414,0.004352101,0.0182268,0.020409843,0.020301636,0.02446882,0.022140358,0.028774213,0.023682227,0.033678476
Eurois_occulta,0.00573,0.016602486,0.018996818,0.019123921,0.022790462,0.021234002,0.027194716,0.02323596,0.031516816
Apamea_sordens,0.003147,0.018488044,0.01965822,0.021129122,0.02310774,0.023371859,0.02712325,0.025357153,0.03126661
Apamea_anceps,0.003229,0.017665487,0.01763142,0.020701217,0.0192875,0.022678759,0.023327176,0.02475445,0.027497021
Mesoligia_furuncula,0.004219,0.016349785,0.017913649,0.019116234,0.021209238,0.02089929,0.025691746,0.022839053,0.030142292
xx_415,0.00088478177,0.019576706,0.019824672,0.02190525,0.021968607,0.02386807,0.025875865,0.025962522,0.029780276
xx_416,0.0037729493,0.020608384,0.022244094,0.022958722,0.025189323,0.025390329,0.029318973,0.027189929,0.03327982
Hydraecia_micacea,0.004031,0.020694992,0.022297055,0.023430904,0.025264109,0.02551513,0.02928155,0.027411014,0.033292193
xx_417,0.0044901087,0.019337686,0.024592513,0.022402033,0.027062414,0.024601668,0.030454313,0.026363727,0.034561936
Agrochola_litura,0.00563,0.01940045,0.021144424,0.021871688,0.024250604,0.024026513,0.028074022,0.025824962,0.031958148
xx_418,0.0040758112,0.019672457,0.019755976,0.021673825,0.02423324,0.023291318,0.028983213,0.024721686,0.033891536
Noctua_pronuba,0.004386,0.016549392,0.021251187,0.018844195,0.024323393,0.02071968,0.028977064,0.022634946,0.033309758
Oligia_latruncula,0.001526,0.01883281,0.021190694,0.021887222,0.024182389,0.024017205,0.028461592,0.026271125,0.032463547
Oligia_strigilis,0.000623,0.019775838,0.01915116,0.02197063,0.021081138,0.02377724,0.024791813,0.025910417,0.02879405
Amphipoea_lucens,0.001595,0.022323117,0.023109103,0.024484742,0.02593678,0.0266031,0.029714685,0.02836763,0.03349047
Amphipoea_oculea,0.00177,0.01850665,0.021144351,0.021628961,0.024504084,0.023900846,0.028836992,0.02608011,0.033170946
xx_419,0.0051259277,0.018104522,0.02018222,0.02098887,0.023241794,0.022976661,0.027198063,0.0247395,0.031300284
Conistra_vaccinii,0.005621,0.020574043,0.029229483,0.02379835,0.031311292,0.026583266,0.034354623,0.028378466,0.03863174
xx_420,0.0036906502,0.018479658,0.019975979,0.02083708,0.023976998,0.022497093,0.028982395,0.024026582,0.034062035
Noctua_fimbriata,0.003628,0.02077076,0.019580957,0.022561029,0.024374349,0.023986606,0.029090827,0.025443407,0.033683635
xx_421,0.0067180125,0.018085038,0.021558857,0.021388475,0.024227902,0.023876693,0.027781872,0.02586317,0.03209378
xx_422,0.006054107,0.018118294,0.01895015,0.02065376,0.022392754,0.022115406,0.026617453,0.023732528,0.030599395
xx_423,0.004076927,0.017882291,0.021781893,0.020269662,0.026284887,0.021624725,0.03176439,0.023174528,0.037076898
Noctua_comes,0.003642,0.018919313,0.01808083,0.021378933,0.021716308,0.023274515,0.026436782,0.024896296,0.031597767
Xanthia_icteritia,0.00476,0.01827188,0.020242954,0.021219313,0.023559537,0.023346934,0.027548634,0.025346452,0.03162756
Xanthia_togata,0.005776,0.017880887,0.023297504,0.021654783,0.024853777,0.024373528,0.028255513,0.026452772,0.032548744
Agrochola_circellaris,0.004572,0.016318472,0.016759804,0.019328337,0.019936405,0.020781696,0.02408675,0.022019852,0.028316574
Agrochola_lota,0.004934,0.019997947,0.021061573,0.022036856,0.025035655,0.023551311,0.029263496,0.02564947,0.0333105
Noctua_janthe,0.001451,0.018933848,0.023259936,0.021562392,0.027055198,0.023143131,0.032369684,0.024875227,0.037503112
Noctua_janthina,0.001531,0.016812826,0.020125141,0.018876461,0.025519751,0.019998293,0.031115241,0.021382777,0.036689598
